time,reward_count,reward_mean,reward_std,reward_min,reward_25%,reward_50%,reward_75%,reward_max,agent,total_steps,accelerate,scenario,traffic_density,w_qos,w_xqos
2025-04-15 13:49:56,10080.0,-0.20125737894612672,0.22312638397185325,-15.136359749072728,-0.23349243940187756,-0.18838372332536113,-0.15214854892380308,-0.07397560406882374,mappo,10080,3000,B,39.45085074641372,15.0,0.005
2025-04-15 13:53:45,10080.0,-0.20115166193750655,0.1599771093616349,-9.697770814029903,-0.2349038952109642,-0.18781738228256256,-0.15231513543168726,-0.07904944735137008,mappo,10080,3000,B,39.45085074641372,15.0,0.005
2025-04-15 13:57:33,10080.0,-0.2002829967423741,0.18433740994803005,-13.547626038441448,-0.23328552634742633,-0.18790582541605025,-0.15228185705808575,-0.07130285952484189,mappo,10080,3000,B,39.45085074641372,15.0,0.005
2025-04-15 23:27:15,10080.0,-0.3780458921343803,0.010743037077601044,-0.41326346458504215,-0.38503436624091725,-0.37605403871836796,-0.37078335742140495,-0.35605494860403497,fixed,10080,3000,B,39.45085074641372,4,0.005
2025-04-15 23:29:36,10080.0,-0.3781048044591451,0.010973430538412312,-0.41223955700792875,-0.3856457096998887,-0.3762104935534586,-0.3704243333150084,-0.35599027679456197,fixed,10080,3000,B,39.45085074641372,4,0.005
2025-04-15 23:31:56,10080.0,-0.3779912458888615,0.010791850808981278,-0.4131345724968169,-0.38508861605733136,-0.3759328234599749,-0.3704664780708165,-0.35612032128256216,fixed,10080,3000,B,39.45085074641372,4,0.005
2025-04-15 23:40:41,10080.0,-0.46808327673603156,0.01646528198430361,-0.5242270651312911,-0.47949917191367375,-0.4639912013422388,-0.45701993652053685,-0.43867151939534166,fixed,10080,3000,B,39.45085074641372,4,0.005
2025-04-15 23:42:56,10080.0,-0.46816527837613414,0.016802191882622303,-0.5225102990680566,-0.4802756843684108,-0.46385273020236284,-0.45701993652053685,-0.4386729632826667,fixed,10080,3000,B,39.45085074641372,4,0.005
2025-04-15 23:45:10,10080.0,-0.4680062405983085,0.016524472969490243,-0.5234002963771015,-0.47931060665919206,-0.4636928507577245,-0.45701993652053685,-0.4388005930958319,fixed,10080,3000,B,39.45085074641372,4,0.005
2025-04-16 14:56:02,10080.0,0.7205328553548896,0.5737145256420352,-0.021803291940160275,-0.008981630004463396,0.7609279547576959,1.147710628601716,2.6857272451673153,mappo,10080,3000,B,39.45085074641372,30.0,0.005
